model,dtype,xpu,cap,bw,sys_opb,hw,cores,pipe_level,is parallel,power constraint,gqa_size,Lin,Lout,bs,required_cap,s_flops,g_flops,s_time,s_matmul,s_fc,s_comm,s_softmax,s_act,s_lnorm,g_time (ms),g_matmul,g_fc,g_comm,g_etc,g_qkv_time,g_prj_time,g_ff_time,g2g_comm,c2g_comm,g_softmax,g_act,g_lnorm,g_energy (nJ),g_dram_energy,g_l2_energy,g_l1_energy,g_reg_energy,g_alu_energy,g_fc_mem_energy,g_fc_comp_energy,g_attn_mem_energy,g_attn_comp_energy,g_etc_mem_energy,g_etc_comp_energy,g_comm_energy
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,5.892441834179362,0.4805450240000009,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1742073473.8989198,593780790.3686653,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,37735533.74658557,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,5.892441834179362,0.4805450240000009,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1742073473.8989198,593780790.3686653,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,37735533.74658557,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,5.892441834179362,0.4805450240000009,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1742073473.8989198,593780790.3686653,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,37735533.74658557,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.248284457699076,1.585788735999996,1.5416267009790312,3.257343317333365,0.8635257033867358,0.2322999138461535,0.08447269594405608,1.2248540911888175,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1894961824.2093227,746669140.6790606,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,190623884.05698603,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.564112490179385,2.152215680000007,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1894961824.2093227,746669140.6790606,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,190623884.05698603,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.564112490179385,2.152215680000007,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1894961824.2093227,746669140.6790606,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,190623884.05698603,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.564112490179385,2.152215680000007,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1894961824.2093227,746669140.6790606,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,190623884.05698603,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.576017004206894,1.585788735999996,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.564112490179385,2.152215680000007,1.291027789459237,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.2118346370116864,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,1894961824.2093227,746669140.6790606,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,190623884.05698603,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.933582166163551,2.152215680000007,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1288131690.6467376,692201811.6272079,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,190604660.72289324,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.82987585027545,2.152215680000007,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3088450227.5555353,2492520348.53601,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1990923197.6316888,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.82987585027545,2.152215680000007,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3088450227.5555353,2492520348.53601,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1990923197.6316888,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.82987585027545,2.152215680000007,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3088450227.5555353,2492520348.53601,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1990923197.6316888,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.576017004206894,1.585788735999996,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3088450227.5555353,2492520348.53601,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1990923197.6316888,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,7.234677450275454,2.557017280000002,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3086916358.294735,2490986479.275217,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1989389328.3708973,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.623463946275424,1.9458037760000046,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3099854763.7731333,2503924884.753605,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,2002327733.8492882,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.873941569002266,2.557017280000002,1.1960552682821977,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.116862115834646,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,3693746491.8573,2545453808.32705,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,1989408551.70499,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.262728065002239,1.9458037760000046,1.1960552682821977,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.116862115834646,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,3706684897.3356996,2558392213.805438,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,2002346957.183381,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.576017004206894,1.585788735999996,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3088450227.5555353,2492520348.53601,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1990923197.6316888,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.231608140206881,0.2413798719999999,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1194861012.7331386,598931133.7136141,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,97333982.80929267,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.2247425082068615,0.23451424000000046,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1191908222.7171388,595978343.6976143,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,94381192.7932927,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.2247425082068615,0.23451424000000046,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1191908222.7171388,595978343.6976143,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,94381192.7932927,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.2247425082068615,0.23451424000000046,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1191908222.7171388,595978343.6976143,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,94381192.7932927,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.2247425082068615,0.23451424000000046,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1191908222.7171388,595978343.6976143,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,94381192.7932927,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,1.0,93.07875894988067,BUFFER,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.439802742163539,0.6584362559999986,1.0110119758035006,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.9463201324790578,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1146197715.5043402,550267836.4848136,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,48670685.58049287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.45123454020687,0.4610062719999992,1.2198737578468128,2.9861116586666814,0.7842428516933686,0.16809528569422974,0.09067208760353772,0.9611063845490412,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1466862465.993935,870932586.9744058,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,369335436.07009286,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.265053130275416,0.587392960000001,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1478702357.040335,882772478.0208071,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,381175327.1164919,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.169008106275423,0.4913479360000012,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1478673626.0579355,882743747.0384054,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,381146596.13409287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,6.827070538275428,2.149410368000002,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,3086945101.565133,2491015222.545606,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,1989418071.6412883,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,64,741606676480.0,292245909223020.9,1728137134080.0,34908.81637200291,9834.64915259077,10743.871015384617,5684.956612608,6730.859836990034,307.3327860184616,1607.1469684110357,5.169008106275423,0.4913479360000012,0.9073056599153938,2.9861116586666814,0.7842428516933686,0.042023821423557435,0.02266802190088443,0.8426138165909507,2.9791211520000163,0.006990506666666647,0.0,0.26984618091532175,0.5143966707780443,1478673626.0579355,882743747.0384054,111635595.2639996,161243809.71007854,100955030.81472002,218605782.3027204,473409414.7584039,529585573.72416574,381146596.13409287,59026943.508480005,28187736.14591997,3827700.8588799885,3489660.928000011
LLAMA-8B,W16A16,GPU,1280,16.0,93.07875894988067,BA,8,False,False,False,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,6.123501993699079,0.4610062719999992,1.5416267009790312,3.257343317333365,0.8635257033867358,0.2322999138461535,0.08447269594405608,1.2248540911888175,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,2073692599.5565252,925399916.0262595,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,369354659.4041856,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,5.904317249002257,0.587392960000001,1.1960552682821977,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.116862115834646,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,2085532490.602925,937239807.0726612,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,381194550.4505847,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,5.80827222500227,0.4913479360000012,1.1960552682821977,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.116862115834646,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,2085503759.6205251,937211076.0902594,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,381165819.46818566,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
LLAMA-8B,W16A16,GPU,1280,9.0,93.07875894988067,BA,8,True,True,True,0,21504,128,128,1467644096512.0,584491818446041.8,3456274268160.0,64268.94726293327,16391.081920984616,21464.04743955692,11367.198345215998,11218.099728316722,614.6655720369232,3213.8542568220714,7.466334657002243,2.149410368000002,1.1960552682821977,3.257343317333365,0.8635257033867358,0.058074978461538376,0.02111817398601402,1.116862115834646,3.243362304000012,0.013981013333333294,0.0,0.2744123618306437,0.5891133415560885,3693775235.1277,2545482551.5974383,179704116.0191974,322487619.4201571,201910061.62944004,437211564.6054408,499669784.330239,1015604072.9395189,1989437294.9753811,118053887.01696001,56375472.29183994,7655401.717759977,6979321.856000022
